build_bytes, build_time_ms, checked_result, gpu_resident_bytes, i_key_range, i_key_size, i_log_build_size, i_log_key_range_factor, i_log_num_batches, i_log_probe_size, i_log_range_query_size, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size, probe_time_ms, sort_time_ms
 1287583615,        10.581,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      6,      5,             0,            0,  b_link_tree,           32,      2896.213,        0.000
 1287583615,        10.560,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      6,      5,             0,            0,  b_link_tree,           32,       851.802,        0.000
 1287583615,        10.573,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      6,      5,             0,            0,  b_link_tree,           32,       331.941,        0.000
 1287583615,        10.571,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      6,      5,             0,            0,  b_link_tree,           32,       195.092,        0.000
 1287583615,        10.590,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      6,      5,             0,            1,  b_link_tree,           32,       269.360,       31.058
 1287583615,        10.572,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      6,      5,             0,            1,  b_link_tree,           32,       135.946,       30.731
 1287583615,        10.588,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      6,      5,             0,            1,  b_link_tree,           32,       123.985,       31.072
 1287583615,        10.513,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      6,      5,             0,            1,  b_link_tree,           32,        82.135,       30.064
 1287583615,        10.564,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      8,      5,             0,            0,  b_link_tree,           32,     11011.576,        0.000
 1287583615,        10.562,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      8,      5,             0,            0,  b_link_tree,           32,      2908.005,        0.000
 1287583615,        10.375,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      8,      5,             0,            0,  b_link_tree,           32,       853.700,        0.000
 1287583615,        10.586,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      8,      5,             0,            0,  b_link_tree,           32,       332.150,        0.000
 1287583615,        10.613,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                      8,      5,             0,            1,  b_link_tree,           32,       887.614,       30.373
 1287583615,        10.597,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                      8,      5,             0,            1,  b_link_tree,           32,       285.777,       31.039
 1287583615,        10.582,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                      8,      5,             0,            1,  b_link_tree,           32,       139.347,       30.167
 1287583615,        10.611,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                      8,      5,             0,            1,  b_link_tree,           32,       127.661,       31.096
 1287583615,        10.576,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                     10,      5,             0,            0,  b_link_tree,           32,     43374.126,        0.000
 1287583615,        10.572,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                     10,      5,             0,            0,  b_link_tree,           32,     11045.087,        0.000
 1287583615,        10.605,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                     10,      5,             0,            0,  b_link_tree,           32,      2910.722,        0.000
 1287583615,        10.601,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                     10,      5,             0,            0,  b_link_tree,           32,       854.371,        0.000
 1287583615,        10.613,              1,          613567872,    33554432,         32,               25,                      0,                 0,               27,                     10,      5,             0,            1,  b_link_tree,           32,      3408.702,       31.152
 1287583615,        10.523,              1,          613567872,   134217728,         32,               25,                      2,                 0,               27,                     10,      5,             0,            1,  b_link_tree,           32,       907.047,       30.032
 1287583615,        10.534,              1,          613567872,   536870912,         32,               25,                      4,                 0,               27,                     10,      5,             0,            1,  b_link_tree,           32,       290.775,       30.959
 1287583615,        10.511,              1,          613567872,  2147483648,         32,               25,                      6,                 0,               27,                     10,      5,             0,            1,  b_link_tree,           32,       140.807,       29.974
